"","DateTimeUTC","Lat","Long","lc"
"482",2019-09-19 12:25:03,35.7644,-122.3046,3
"483",2019-09-19 12:47:17,35.7762,-122.3251,3
"484",2019-09-19 13:02:20,35.7878,-122.33,3
"485",2019-09-19 13:10:31,35.7934,-122.327,3
"486",2019-09-19 13:23:20,35.7995,-122.3204,3
"487",2019-09-19 13:33:53,35.8028,-122.3122,3
"488",2019-09-19 13:38:42,35.8041,-122.3127,3
"489",2019-09-19 13:50:05,35.8099,-122.3043,3
"490",2019-09-19 14:03:15,35.8184,-122.3043,3
"491",2019-09-19 14:12:06,35.8223,-122.3043,3
"492",2019-09-19 14:25:08,35.8208,-122.3004,3
"493",2019-09-19 14:35:45,35.8228,-122.3,3
"494",2019-09-19 14:45:38,35.8237,-122.3005,3
"495",2019-09-19 14:47:00,35.8232,-122.2993,3
"496",2019-09-19 14:57:02,35.8234,-122.2977,3
"497",2019-09-19 14:59:00,35.8252,-122.2984,3
"498",2019-09-19 15:08:58,35.8313,-122.3004,3
"499",2019-09-19 15:19:30,35.8317,-122.2995,3
"500",2019-09-19 15:21:00,35.8304,-122.2978,3
"501",2019-09-19 15:30:25,35.8301,-122.2965,3
"502",2019-09-19 15:32:00,35.8295,-122.2954,3
"503",2019-09-19 15:41:11,35.8325,-122.2945,3
"504",2019-09-19 15:53:45,35.8367,-122.2905,3
"505",2019-09-19 15:56:20,35.836,-122.289,3
"506",2019-09-19 16:06:08,35.8328,-122.2894,3
"507",2019-09-19 16:16:57,35.8288,-122.2954,3
"508",2019-09-19 16:19:03,35.8294,-122.2973,3
"509",2019-09-19 16:28:40,35.8262,-122.303,3
"510",2019-09-19 16:30:01,35.8253,-122.3033,3
"511",2019-09-19 16:39:48,35.8255,-122.3073,3
"512",2019-09-19 16:51:51,35.8296,-122.3119,3
"513",2019-09-19 16:54:13,35.8318,-122.3136,3
"514",2019-09-19 17:04:17,35.8325,-122.3161,3
"515",2019-09-19 17:06:01,35.8315,-122.3171,3
"516",2019-09-19 17:15:54,35.8316,-122.3212,3
"517",2019-09-19 17:18:15,35.8303,-122.3198,3
"518",2019-09-19 17:26:54,35.8293,-122.3216,3
"519",2019-09-19 17:37:20,35.8325,-122.3216,3
"520",2019-09-19 17:49:05,35.8299,-122.3243,3
"521",2019-09-19 17:51:11,35.8288,-122.3256,3
"522",2019-09-19 18:01:21,35.8316,-122.3297,3
"523",2019-09-19 18:03:00,35.8307,-122.3309,3
"524",2019-09-19 18:14:12,35.8304,-122.3278,3
"525",2019-09-19 18:25:37,35.8408,-122.3354,3
"526",2019-09-19 18:28:10,35.8438,-122.3355,3
"527",2019-09-19 18:35:46,35.8478,-122.3374,3
"528",2019-09-19 18:48:14,35.8524,-122.3341,3
"529",2019-09-19 18:50:11,35.8543,-122.3351,3
"530",2019-09-19 19:01:10,35.8542,-122.3331,3
"531",2019-09-19 19:03:14,35.854,-122.3337,3
"532",2019-09-19 19:11:42,35.8592,-122.3318,3
"533",2019-09-19 19:23:01,35.8673,-122.3349,3
"534",2019-09-19 19:25:01,35.8694,-122.3364,3
"535",2019-09-19 19:34:13,35.8754,-122.3313,3
"536",2019-09-19 19:36:17,35.8776,-122.3319,3
"537",2019-09-19 19:46:17,35.883,-122.3395,3
"538",2019-09-19 19:58:02,35.8893,-122.3468,3
"539",2019-09-19 20:00:18,35.891,-122.3479,3
"540",2019-09-19 20:07:50,35.8901,-122.3499,3
"541",2019-09-19 20:10:07,35.8888,-122.3482,3
"542",2019-09-19 20:18:44,35.8828,-122.3421,3
"543",2019-09-19 20:29:42,35.8745,-122.3328,3
"544",2019-09-19 20:32:03,35.8754,-122.3297,3
"545",2019-09-19 20:45:35,35.8674,-122.3195,3
"546",2019-09-19 20:47:04,35.8673,-122.3185,3
"547",2019-09-19 20:49:01,35.866,-122.317,3
"548",2019-09-19 21:00:38,35.871,-122.3085,3
"549",2019-09-19 21:02:07,35.8721,-122.3071,3
"550",2019-09-19 21:04:05,35.8725,-122.305,3
"551",2019-09-19 21:12:46,35.874,-122.2946,3
"552",2019-09-19 21:15:41,35.8735,-122.2913,3
"553",2019-09-19 21:23:44,35.8725,-122.2811,3
"554",2019-09-19 21:26:45,35.872,-122.2776,3
"555",2019-09-19 21:36:27,35.8705,-122.266,3
"556",2019-09-19 21:39:00,35.8699,-122.2621,3
"557",2019-09-19 21:47:15,35.8703,-122.2522,3
"558",2019-09-19 21:51:27,35.8701,-122.2482,3
"559",2019-09-19 22:01:59,35.8693,-122.2365,3
"560",2019-09-19 22:04:46,35.8686,-122.2323,3
"561",2019-09-19 22:07:30,35.8667,-122.2245,3
"562",2019-09-19 22:09:57,35.8644,-122.2171,3
"563",2019-09-19 22:12:00,35.8626,-122.2118,3
"564",2019-09-19 22:18:19,35.8673,-122.2041,3
"565",2019-09-19 22:25:51,35.8746,-122.2077,3
"566",2019-09-19 22:35:55,35.8851,-122.2124,3
"567",2019-09-19 22:46:00,35.8957,-122.2204,3
"568",2019-09-19 22:53:16,35.9017,-122.2262,3
"569",2019-09-19 22:59:09,35.906,-122.2315,3
"570",2019-09-19 23:09:08,35.9131,-122.2402,3
"571",2019-09-19 23:22:14,35.9213,-122.2515,3
"572",2019-09-19 23:31:30,35.9264,-122.2581,3
"573",2019-09-19 23:39:34,35.93,-122.2644,3
"574",2019-09-19 23:49:06,35.9341,-122.2758,3
"575",2019-09-20 00:01:13,35.9426,-122.2854,3
"576",2019-09-20 00:10:48,35.9437,-122.2936,3
"577",2019-09-20 00:17:51,35.9428,-122.2992,3
"578",2019-09-20 00:27:09,35.944,-122.3098,3
"579",2019-09-20 00:46:15,35.9478,-122.3244,3
"580",2019-09-20 00:54:43,35.9497,-122.3334,3
"581",2019-09-20 01:00:36,35.9508,-122.3373,3
"582",2019-09-20 01:12:42,35.952,-122.3472,3
"583",2019-09-20 01:24:17,35.9597,-122.3559,3
"584",2019-09-20 01:34:58,35.9621,-122.3522,3
"585",2019-09-20 01:42:25,35.9648,-122.3519,3
"586",2019-09-20 01:52:16,35.9567,-122.3521,3
"587",2019-09-20 02:01:15,35.9533,-122.359,3
"588",2019-09-20 02:12:03,35.9499,-122.3683,3
"589",2019-09-20 02:21:10,35.948,-122.3764,3
"590",2019-09-20 02:27:33,35.9494,-122.3822,3
"591",2019-09-20 02:33:31,35.9526,-122.3865,3
"592",2019-09-20 02:37:44,35.9509,-122.3876,3
"593",2019-09-20 02:45:18,35.9469,-122.3853,3
"594",2019-09-20 02:52:39,35.9427,-122.3846,3
"595",2019-09-20 03:00:30,35.9388,-122.3855,3
"596",2019-09-20 03:09:04,35.9346,-122.388,3
"597",2019-09-20 03:14:07,35.9314,-122.3888,3
"598",2019-09-20 03:19:18,35.9286,-122.3903,3
"599",2019-09-20 03:24:05,35.9272,-122.3928,3
"600",2019-09-20 03:35:05,35.9223,-122.3971,3
"601",2019-09-20 03:39:57,35.9212,-122.3997,3
"602",2019-09-20 03:44:30,35.9197,-122.4016,3
"603",2019-09-20 03:55:16,35.9166,-122.4071,3
"604",2019-09-20 03:59:53,35.9154,-122.4093,3
"605",2019-09-20 04:06:55,35.9125,-122.413,3
"606",2019-09-20 04:12:27,35.9117,-122.4159,3
"607",2019-09-20 04:18:34,35.91,-122.4195,3
"608",2019-09-20 04:25:36,35.9084,-122.4224,3
"609",2019-09-20 04:29:02,35.9077,-122.4255,3
"610",2019-09-20 04:37:57,35.9085,-122.4332,3
"611",2019-09-20 04:40:35,35.9074,-122.4338,3
"612",2019-09-20 04:45:01,35.9064,-122.4369,3
"613",2019-09-20 04:52:43,35.9057,-122.4424,3
"614",2019-09-20 05:03:49,35.9043,-122.4499,3
"615",2019-09-20 05:06:00,35.9039,-122.451,3
"616",2019-09-20 05:14:12,35.9019,-122.4546,3
"617",2019-09-20 05:35:20,35.8974,-122.466,3
"618",2019-09-20 05:53:31,35.8965,-122.4782,3
"619",2019-09-20 06:01:14,35.896,-122.4837,3
"620",2019-09-20 06:06:00,35.8961,-122.4882,3
"621",2019-09-20 06:13:38,35.8969,-122.492,3
"622",2019-09-20 06:26:01,35.8956,-122.5,3
"623",2019-09-20 06:34:02,35.8976,-122.5061,3
"624",2019-09-20 06:48:02,35.8945,-122.514,3
"625",2019-09-20 07:02:50,35.8915,-122.5223,3
"626",2019-09-20 07:15:08,35.8931,-122.5283,3
"627",2019-09-20 07:19:32,35.8935,-122.5275,3
"628",2019-09-20 07:28:41,35.8967,-122.5278,3
"629",2019-09-20 07:34:55,35.8988,-122.531,3
"630",2019-09-20 07:48:07,35.9008,-122.5387,3
"631",2019-09-20 08:03:55,35.9039,-122.5475,3
"632",2019-09-20 08:09:44,35.9035,-122.5505,3
"633",2019-09-20 08:21:14,35.8979,-122.5502,3
"634",2019-09-20 08:26:42,35.8963,-122.5477,3
"635",2019-09-20 08:30:34,35.8944,-122.5462,3
"636",2019-09-20 08:42:12,35.8928,-122.5412,3
"637",2019-09-20 08:44:00,35.8917,-122.5404,3
"638",2019-09-20 08:55:40,35.8898,-122.5343,3
"639",2019-09-20 09:06:15,35.8901,-122.5286,3
"640",2019-09-20 09:12:06,35.8877,-122.5289,3
"641",2019-09-20 09:30:51,35.882,-122.5286,3
"642",2019-09-20 09:48:11,35.8778,-122.5364,3
"643",2019-09-20 09:50:02,35.8764,-122.5362,3
"644",2019-09-20 10:01:58,35.8775,-122.5349,3
"645",2019-09-20 10:19:19,35.8818,-122.5261,3
"646",2019-09-20 10:24:52,35.8862,-122.5238,3
"647",2019-09-20 10:30:57,35.887,-122.5201,3
"648",2019-09-20 10:41:31,35.8908,-122.5124,3
"649",2019-09-20 11:12:08,35.9082,-122.5005,3
"650",2019-09-20 11:21:13,35.914,-122.4989,3
"651",2019-09-20 11:28:33,35.9198,-122.4977,3
"652",2019-09-20 11:56:44,35.9287,-122.4994,3
"653",2019-09-20 12:01:46,35.9294,-122.5028,3
"654",2019-09-20 12:21:11,35.9373,-122.5089,3
"655",2019-09-20 13:06:01,35.9414,-122.5281,3
"656",2019-09-20 13:22:57,35.9455,-122.53,3
"657",2019-09-20 13:40:41,35.9515,-122.5352,3
"658",2019-09-20 13:51:17,35.9552,-122.5331,3
"659",2019-09-20 14:02:56,35.9615,-122.5434,3
"660",2019-09-20 14:21:38,35.9645,-122.556,3
"661",2019-09-20 14:31:41,35.9616,-122.5618,3
"662",2019-09-20 14:47:59,35.9605,-122.5554,3
"663",2019-09-20 15:03:39,35.9677,-122.553,3
"664",2019-09-20 15:05:10,35.9661,-122.5529,3
"665",2019-09-20 15:17:55,35.9718,-122.5539,3
"666",2019-09-20 15:34:46,35.9741,-122.5504,3
"667",2019-09-20 15:47:08,35.9762,-122.5514,3
"668",2019-09-20 15:58:00,35.9782,-122.5492,3
"669",2019-09-20 16:00:17,35.9766,-122.5471,3
"670",2019-09-20 16:12:37,35.974,-122.5479,3
"671",2019-09-20 16:14:23,35.9735,-122.5463,3
"672",2019-09-20 16:26:23,35.9739,-122.5416,3
"673",2019-09-20 16:28:01,35.973,-122.5401,3
"674",2019-09-20 16:43:23,35.9702,-122.5415,3
"675",2019-09-20 16:46:09,35.9699,-122.5416,3
"676",2019-09-20 16:56:29,35.9691,-122.5455,3
"677",2019-09-20 16:58:01,35.9697,-122.5469,3
"678",2019-09-20 17:10:56,35.9732,-122.5453,3
"679",2019-09-20 17:13:01,35.9716,-122.5443,3
"680",2019-09-20 17:24:11,35.969,-122.543,3
"681",2019-09-20 17:38:00,35.9713,-122.542,3
"682",2019-09-20 17:40:01,35.9726,-122.5426,3
"683",2019-09-20 17:52:20,35.9732,-122.5392,3
"684",2019-09-20 17:54:16,35.9746,-122.5398,3
"685",2019-09-20 18:06:51,35.9772,-122.5497,3
"686",2019-09-20 18:21:02,35.9803,-122.5514,3
"687",2019-09-20 18:31:15,35.981,-122.5515,3
"688",2019-09-20 18:44:20,35.9855,-122.552,3
"689",2019-09-20 18:46:05,35.987,-122.5526,3
"690",2019-09-20 18:57:30,35.9882,-122.5487,3
"691",2019-09-20 18:59:04,35.9892,-122.5496,3
"692",2019-09-20 19:07:21,35.9856,-122.5537,3
"693",2019-09-20 19:22:13,35.9839,-122.5546,3
"694",2019-09-20 19:24:16,35.9855,-122.5545,3
"695",2019-09-20 19:33:58,35.9863,-122.5543,3
"696",2019-09-20 19:45:24,35.982,-122.5512,3
"697",2019-09-20 19:47:08,35.9809,-122.5488,3
"698",2019-09-20 19:58:51,35.9762,-122.5479,3
"699",2019-09-20 20:01:12,35.9745,-122.5468,3
"700",2019-09-20 20:14:11,35.974,-122.5455,3
"701",2019-09-20 20:16:01,35.9753,-122.5467,3
"702",2019-09-20 20:29:35,35.9797,-122.542,3
"703",2019-09-20 20:31:08,35.9811,-122.5413,3
"704",2019-09-20 20:43:56,35.979,-122.5425,3
"705",2019-09-20 20:46:17,35.9811,-122.5425,3
"706",2019-09-20 20:57:12,35.9833,-122.5376,3
"707",2019-09-20 20:59:09,35.983,-122.5364,3
"708",2019-09-20 21:13:12,35.98,-122.5402,3
"709",2019-09-20 21:16:00,35.978,-122.5402,3
"710",2019-09-20 21:27:13,35.979,-122.5386,3
"711",2019-09-20 21:37:47,35.9808,-122.5461,3
"712",2019-09-20 21:50:41,35.9826,-122.5507,3
"713",2019-09-20 21:52:08,35.9813,-122.55,3
"714",2019-09-20 22:03:55,35.9782,-122.5525,3
"715",2019-09-20 22:06:00,35.979,-122.5545,3
"716",2019-09-20 22:20:27,35.9908,-122.5545,3
"717",2019-09-20 22:23:34,35.9923,-122.5553,3
"718",2019-09-20 22:35:37,35.9925,-122.5568,3
"719",2019-09-20 22:37:05,35.992,-122.5571,3
"720",2019-09-20 22:48:18,35.9927,-122.5542,3
"721",2019-09-20 22:50:00,35.9912,-122.5533,3
"722",2019-09-20 23:01:35,35.9912,-122.5539,3
"723",2019-09-20 23:03:00,35.9906,-122.5522,3
"724",2019-09-20 23:16:04,35.9932,-122.5466,3
"725",2019-09-20 23:18:01,35.9948,-122.5482,3
"726",2019-09-20 23:20:08,35.9948,-122.5451,3
"727",2019-09-20 23:31:19,35.992,-122.5433,3
"728",2019-09-20 23:33:01,35.9935,-122.5435,3
"729",2019-09-20 23:44:49,35.9962,-122.5421,3
"730",2019-09-20 23:47:41,35.9963,-122.5435,3
"731",2019-09-20 23:49:01,35.9943,-122.544,3
"732",2019-09-20 23:59:03,35.9918,-122.5475,3
"733",2019-09-21 00:02:03,35.9917,-122.5455,3
"734",2019-09-21 00:12:37,35.9942,-122.545,3
"735",2019-09-21 00:14:00,35.9945,-122.5431,3
"736",2019-09-21 00:27:04,35.9992,-122.539,3
"737",2019-09-21 00:29:08,36.0008,-122.5382,3
"738",2019-09-21 00:41:04,35.9984,-122.5325,3
"739",2019-09-21 00:43:12,35.9992,-122.531,3
"740",2019-09-21 00:53:35,35.9998,-122.5297,3
"741",2019-09-21 00:55:15,35.9988,-122.5299,3
"742",2019-09-21 01:08:00,35.997,-122.5318,3
"743",2019-09-21 01:10:14,35.9982,-122.5303,3
"744",2019-09-21 01:21:09,35.996,-122.5319,3
"745",2019-09-21 01:32:59,35.9933,-122.5254,3
"746",2019-09-21 01:35:07,35.9921,-122.5274,3
"747",2019-09-21 01:45:35,35.9971,-122.5305,3
"748",2019-09-21 01:47:03,35.9978,-122.5304,3
"749",2019-09-21 01:59:11,36.0039,-122.5267,3
"750",2019-09-21 02:10:07,36.0018,-122.5299,3
"751",2019-09-21 02:20:10,36.0006,-122.5296,3
"752",2019-09-21 02:29:33,36.0006,-122.5308,3
"753",2019-09-21 02:35:56,35.9983,-122.5314,3
"754",2019-09-21 02:53:00,35.9973,-122.5267,3
"755",2019-09-21 02:55:01,35.9973,-122.5272,3
"756",2019-09-21 03:02:28,35.9979,-122.5272,3
"757",2019-09-21 03:11:12,36.0002,-122.5285,3
"758",2019-09-21 03:15:23,35.9978,-122.5275,3
"759",2019-09-21 03:20:05,35.9975,-122.5277,3
"760",2019-09-21 03:22:38,35.9985,-122.5276,3
"761",2019-09-21 03:31:11,35.9961,-122.5283,3
"762",2019-09-21 03:40:02,36.0001,-122.5293,3
"763",2019-09-21 03:47:08,35.998,-122.5249,3
"764",2019-09-21 03:50:33,35.9966,-122.5268,3
"765",2019-09-21 03:54:35,35.996,-122.5304,3
"766",2019-09-21 03:58:16,35.995,-122.5327,3
"767",2019-09-21 04:05:39,35.9937,-122.5376,3
"768",2019-09-21 04:19:03,35.9919,-122.5428,3
"769",2019-09-21 04:24:31,35.9939,-122.546,3
"770",2019-09-21 04:32:17,35.9947,-122.5485,3
"771",2019-09-21 04:39:59,35.9923,-122.5453,3
"772",2019-09-21 04:50:01,35.99,-122.5399,3
"773",2019-09-21 04:56:05,35.9914,-122.5375,3
"774",2019-09-21 05:03:37,35.9901,-122.5407,3
"775",2019-09-21 05:08:36,35.9924,-122.5402,3
"776",2019-09-21 05:16:56,35.9967,-122.5407,3
"777",2019-09-21 05:23:37,36,-122.5422,3
"778",2019-09-21 05:33:03,36.0042,-122.5475,3
"779",2019-09-21 05:45:38,36.0075,-122.5385,3
"780",2019-09-21 05:58:43,36.0057,-122.5304,3
"781",2019-09-21 06:09:53,36.0042,-122.5256,3
"782",2019-09-21 06:19:34,36.0094,-122.5237,3
"783",2019-09-21 06:28:34,36.0149,-122.5251,3
"784",2019-09-21 06:33:53,36.018,-122.5254,3
"785",2019-09-21 06:40:24,36.0215,-122.5274,3
"786",2019-09-21 06:45:53,36.0243,-122.5298,3
"787",2019-09-21 06:50:02,36.0253,-122.5309,3
"788",2019-09-21 06:55:08,36.0264,-122.5338,3
"789",2019-09-21 07:02:17,36.0289,-122.5367,3
"790",2019-09-21 07:06:19,36.0313,-122.5382,3
"791",2019-09-21 07:17:29,36.0365,-122.5357,3
"792",2019-09-21 07:28:03,36.0389,-122.5291,3
"793",2019-09-21 07:37:57,36.0435,-122.5243,3
"794",2019-09-21 07:48:29,36.0492,-122.5272,3
"795",2019-09-21 07:55:58,36.0506,-122.5301,3
"796",2019-09-21 08:02:24,36.0494,-122.5319,3
"797",2019-09-21 08:18:37,36.0457,-122.5361,3
"798",2019-09-21 08:27:15,36.0427,-122.534,3
"799",2019-09-21 08:36:49,36.04,-122.5297,3
"800",2019-09-21 08:48:23,36.0366,-122.525,3
"801",2019-09-21 09:03:35,36.0341,-122.5292,3
"802",2019-09-21 09:16:06,36.0365,-122.5352,3
"803",2019-09-21 09:26:29,36.0415,-122.5332,3
"804",2019-09-21 09:36:19,36.0436,-122.5273,3
"805",2019-09-21 09:43:25,36.045,-122.5224,3
"806",2019-09-21 09:52:48,36.0458,-122.517,3
"807",2019-09-21 10:13:29,36.0557,-122.523,3
"808",2019-09-21 10:25:16,36.0609,-122.5202,3
"809",2019-09-21 10:33:00,36.0616,-122.5148,3
"810",2019-09-21 10:40:48,36.0647,-122.5113,3
"811",2019-09-21 10:50:53,36.0666,-122.505,3
"812",2019-09-21 11:03:53,36.0716,-122.5014,3
"813",2019-09-21 11:11:53,36.0761,-122.5042,3
"814",2019-09-21 11:16:12,36.0763,-122.5051,3
"815",2019-09-21 11:25:59,36.0721,-122.503,3
"816",2019-09-21 11:35:04,36.0684,-122.5025,3
"817",2019-09-21 11:46:44,36.0642,-122.5035,3
"818",2019-09-21 11:59:28,36.0599,-122.5062,3
"819",2019-09-21 12:12:57,36.0567,-122.5103,3
"820",2019-09-21 12:26:27,36.0566,-122.5188,3
"821",2019-09-21 12:35:06,36.0542,-122.5213,3
"822",2019-09-21 12:43:40,36.0505,-122.5256,3
"823",2019-09-21 12:54:51,36.0492,-122.5297,3
"824",2019-09-21 12:59:44,36.0468,-122.5297,3
"825",2019-09-21 13:40:31,36.0582,-122.5347,3
"826",2019-09-21 13:55:09,36.0673,-122.5239,3
"827",2019-09-21 14:08:27,36.073,-122.5189,3
"828",2019-09-21 14:22:04,36.0754,-122.5195,3
"829",2019-09-21 14:32:42,36.0775,-122.5173,3
"830",2019-09-21 14:43:18,36.0772,-122.5147,3
"831",2019-09-21 14:57:05,36.0788,-122.5131,3
"832",2019-09-21 15:12:28,36.0855,-122.51,3
"833",2019-09-21 15:14:00,36.0851,-122.5088,3
"834",2019-09-21 15:24:36,36.0867,-122.5099,3
"835",2019-09-21 15:39:09,36.0879,-122.5074,3
"836",2019-09-21 15:41:08,36.0866,-122.5074,3
"837",2019-09-21 15:52:58,36.0844,-122.504,3
"838",2019-09-21 16:06:44,36.0926,-122.5017,3
"839",2019-09-21 16:09:00,36.0939,-122.5004,3
"840",2019-09-21 16:19:42,36.0961,-122.5007,3
"841",2019-09-21 16:33:55,36.103,-122.4967,3
"842",2019-09-21 16:36:09,36.1045,-122.4972,3
"843",2019-09-21 16:48:21,36.1047,-122.4937,3
"844",2019-09-21 16:50:03,36.1061,-122.4945,3
"845",2019-09-21 17:03:32,36.1081,-122.4981,3
"846",2019-09-21 17:05:14,36.1092,-122.4995,3
"847",2019-09-21 17:18:29,36.1151,-122.4909,3
"848",2019-09-21 17:20:02,36.1163,-122.4916,3
"849",2019-09-21 17:33:22,36.1197,-122.4851,3
"850",2019-09-21 17:35:00,36.1181,-122.4851,3
"851",2019-09-21 17:47:06,36.1117,-122.4938,3
"852",2019-09-21 18:02:30,36.104,-122.4954,3
"853",2019-09-21 18:04:07,36.1031,-122.496,3
"854",2019-09-21 18:17:12,36.0998,-122.4994,3
"855",2019-09-21 18:29:16,36.1019,-122.5006,3
"856",2019-09-21 18:31:12,36.1006,-122.5012,3
"857",2019-09-21 18:43:25,36.0998,-122.5061,3
"858",2019-09-21 18:45:02,36.1006,-122.507,3
"859",2019-09-21 18:57:25,36.0979,-122.5089,3
"860",2019-09-21 19:00:03,36.0959,-122.5086,3
"861",2019-09-21 19:10:37,36.0962,-122.5131,3
"862",2019-09-21 19:12:00,36.0949,-122.5127,3
"863",2019-09-21 19:22:51,36.0921,-122.5156,3
"864",2019-09-21 19:35:33,36.0891,-122.5123,3
"865",2019-09-21 19:37:06,36.0898,-122.5114,3
"866",2019-09-21 19:49:12,36.09,-122.5138,3
"867",2019-09-21 19:51:12,36.0882,-122.5138,3
"868",2019-09-21 20:03:24,36.0898,-122.5176,3
"869",2019-09-21 20:05:08,36.0888,-122.5183,3
"870",2019-09-21 20:16:49,36.0882,-122.5228,3
"871",2019-09-21 20:31:13,36.0964,-122.5211,3
"872",2019-09-21 20:33:03,36.0978,-122.5205,3
"873",2019-09-21 20:44:06,36.0991,-122.5187,3
"874",2019-09-21 20:46:05,36.1008,-122.5178,3
"875",2019-09-21 20:56:13,36.0986,-122.5136,3
"876",2019-09-21 20:58:00,36.0969,-122.5145,3
"877",2019-09-21 21:08:54,36.0932,-122.5178,3
"878",2019-09-21 21:11:00,36.0922,-122.5167,3
"879",2019-09-21 21:22:00,36.0911,-122.5207,3
"880",2019-09-21 21:24:06,36.0898,-122.5199,3
"881",2019-09-21 21:34:57,36.0898,-122.52,3
"882",2019-09-21 21:37:40,36.0884,-122.5222,3
"883",2019-09-21 21:48:36,36.0888,-122.525,3
"884",2019-09-21 21:50:00,36.0878,-122.525,3
"885",2019-09-21 22:03:20,36.0859,-122.5255,3
"886",2019-09-21 22:05:51,36.0856,-122.5267,3
"887",2019-09-21 22:16:36,36.0877,-122.5258,3
"888",2019-09-21 22:29:10,36.0932,-122.5258,3
"889",2019-09-21 22:31:22,36.0927,-122.5226,3
"890",2019-09-21 22:42:06,36.0945,-122.5222,3
"891",2019-09-21 22:44:07,36.093,-122.5214,3
"892",2019-09-21 22:57:22,36.0915,-122.5219,3
"893",2019-09-21 22:59:05,36.0932,-122.5226,3
"894",2019-09-21 23:09:57,36.101,-122.5186,3
"895",2019-09-21 23:12:41,36.0998,-122.5162,3
"896",2019-09-21 23:24:46,36.0956,-122.5154,3
"897",2019-09-21 23:27:00,36.0937,-122.5156,3
"898",2019-09-21 23:40:06,36.0928,-122.5208,3
"899",2019-09-21 23:42:45,36.0924,-122.5226,3
"900",2019-09-21 23:55:35,36.093,-122.5198,3
"901",2019-09-21 23:57:41,36.0931,-122.521,3
"902",2019-09-22 00:10:45,36.0959,-122.5225,3
"903",2019-09-22 00:13:03,36.0971,-122.5223,3
"904",2019-09-22 00:25:20,36.0941,-122.5203,3
"905",2019-09-22 00:27:08,36.0924,-122.5212,3
"906",2019-09-22 00:41:14,36.0884,-122.5198,3
"907",2019-09-22 00:52:58,36.0875,-122.5192,3
"908",2019-09-22 01:03:07,36.0868,-122.5224,3
"909",2019-09-22 01:17:08,36.0894,-122.5185,3
"910",2019-09-22 01:19:01,36.0896,-122.5169,3
"911",2019-09-22 01:31:00,36.0971,-122.5148,3
"912",2019-09-22 01:45:56,36.1029,-122.5187,3
"913",2019-09-22 01:48:26,36.105,-122.5188,3
"914",2019-09-22 02:02:15,36.1051,-122.5245,3
"915",2019-09-22 02:04:21,36.1043,-122.5242,3
"916",2019-09-22 02:14:54,36.1053,-122.5193,3
"917",2019-09-22 02:26:59,36.1103,-122.5136,3
"918",2019-09-22 02:29:12,36.1118,-122.516,3
"919",2019-09-22 02:38:14,36.1143,-122.517,3
"920",2019-09-22 02:46:57,36.1132,-122.5161,3
"921",2019-09-22 02:53:28,36.1155,-122.5173,3
"922",2019-09-22 03:04:05,36.1123,-122.5247,3
"923",2019-09-22 03:07:35,36.1114,-122.5273,3
"924",2019-09-22 03:11:39,36.1108,-122.5313,3
"925",2019-09-22 03:16:17,36.1093,-122.5343,3
"926",2019-09-22 03:24:03,36.1073,-122.5369,3
"927",2019-09-22 03:27:48,36.1051,-122.5371,3
"928",2019-09-22 03:33:21,36.1026,-122.5375,3
"929",2019-09-22 03:39:28,36.0994,-122.5375,3
"930",2019-09-22 03:45:10,36.0976,-122.54,3
"931",2019-09-22 03:51:14,36.0955,-122.5436,3
"932",2019-09-22 04:02:51,36.0904,-122.5479,3
"933",2019-09-22 04:09:40,36.0874,-122.549,3
"934",2019-09-22 04:22:01,36.0824,-122.5534,3
"935",2019-09-22 04:27:58,36.0799,-122.5554,3
"936",2019-09-22 04:34:20,36.0767,-122.5547,3
"937",2019-09-22 04:40:56,36.0733,-122.5531,3
"938",2019-09-22 04:48:17,36.0693,-122.5504,3
"939",2019-09-22 04:51:54,36.0694,-122.5476,3
"940",2019-09-22 04:56:45,36.0682,-122.5438,3
"941",2019-09-22 05:02:00,36.0654,-122.5408,3
"942",2019-09-22 05:08:04,36.0641,-122.5398,3
"943",2019-09-22 05:16:27,36.0595,-122.5378,3
"944",2019-09-22 05:21:46,36.0567,-122.5363,3
"945",2019-09-22 05:26:28,36.0548,-122.5363,3
"946",2019-09-22 05:30:37,36.0528,-122.5355,3
"947",2019-09-22 05:36:14,36.0507,-122.5339,3
"948",2019-09-22 05:39:41,36.0493,-122.5328,3
"949",2019-09-22 05:46:57,36.0452,-122.5313,3
"950",2019-09-22 05:56:49,36.0422,-122.5334,3
"951",2019-09-22 06:02:20,36.0393,-122.5336,3
"952",2019-09-22 06:07:40,36.0365,-122.5336,3
"953",2019-09-22 06:14:29,36.0335,-122.5325,3
"954",2019-09-22 06:26:48,36.0319,-122.5239,3
"955",2019-09-22 06:33:49,36.0307,-122.5185,3
"956",2019-09-22 06:39:13,36.0292,-122.5149,3
"957",2019-09-22 06:45:22,36.031,-122.5097,3
"958",2019-09-22 06:47:00,36.0303,-122.5086,3
"959",2019-09-22 06:52:25,36.0312,-122.5043,3
"960",2019-09-22 07:00:02,36.0323,-122.4979,3
"961",2019-09-22 07:08:07,36.0338,-122.4926,3
"962",2019-09-22 07:18:05,36.0344,-122.4856,3
"963",2019-09-22 07:26:03,36.0381,-122.4808,3
"964",2019-09-22 07:32:06,36.0409,-122.4768,3
"965",2019-09-22 07:39:24,36.0462,-122.4773,3
"966",2019-09-22 07:42:01,36.0486,-122.4786,3
