"","DateTimeUTC","Lat","Long","lc"
"110",2018-10-22 19:05:41,37.9269,-123.4497,3
"111",2018-10-22 19:08:21,37.9288,-123.4497,3
"112",2018-10-22 19:23:48,37.9328,-123.4501,3
"113",2018-10-22 19:28:21,37.9311,-123.4496,3
"114",2018-10-22 19:42:13,37.9221,-123.4509,3
"115",2018-10-22 19:46:32,37.9212,-123.4484,3
"116",2018-10-22 19:48:16,37.9199,-123.448,3
"117",2018-10-22 20:02:40,37.9135,-123.4449,3
"118",2018-10-22 20:07:01,37.912,-123.4455,3
"119",2018-10-22 20:22:08,37.9098,-123.4394,3
"120",2018-10-22 20:41:08,37.9041,-123.4341,3
"121",2018-10-22 20:42:59,37.9058,-123.4355,3
"122",2018-10-22 20:46:29,37.9073,-123.437,3
"123",2018-10-22 20:48:12,37.9078,-123.4385,3
"124",2018-10-22 20:51:34,37.9094,-123.4396,3
"125",2018-10-22 21:05:27,37.9112,-123.4424,3
"126",2018-10-22 21:10:48,37.9132,-123.4442,3
"127",2018-10-22 21:25:12,37.9175,-123.4446,3
"128",2018-10-22 21:27:15,37.9185,-123.4446,3
"129",2018-10-22 21:43:55,37.9265,-123.451,3
"130",2018-10-22 21:46:02,37.9272,-123.45,3
"131",2018-10-22 21:48:20,37.9288,-123.4496,3
"132",2018-10-22 22:02:10,37.9302,-123.4485,3
"133",2018-10-22 22:04:03,37.93,-123.4493,3
"134",2018-10-22 22:19:04,37.9322,-123.4489,3
"135",2018-10-22 22:37:30,37.9358,-123.447,3
"136",2018-10-22 22:43:01,37.9382,-123.4445,3
"137",2018-10-22 22:45:34,37.9392,-123.4439,3
"138",2018-10-22 22:58:12,37.9386,-123.4464,3
"139",2018-10-22 23:00:09,37.9392,-123.4476,3
"140",2018-10-22 23:03:04,37.938,-123.4489,3
"141",2018-10-22 23:05:05,37.9376,-123.4474,3
"142",2018-10-22 23:18:55,37.9349,-123.4459,3
"143",2018-10-22 23:21:11,37.9356,-123.4455,3
"144",2018-10-22 23:23:03,37.935,-123.4443,3
"145",2018-10-22 23:33:59,37.937,-123.4451,3
"146",2018-10-22 23:38:15,37.9365,-123.4457,3
"147",2018-10-22 23:51:07,37.9341,-123.446,3
"148",2018-10-22 23:52:58,37.9344,-123.4474,3
"149",2018-10-22 23:55:23,37.9348,-123.4475,3
"150",2018-10-23 00:08:41,37.9336,-123.4442,3
"151",2018-10-23 00:22:40,37.9339,-123.4456,3
"152",2018-10-23 00:25:03,37.9344,-123.444,3
"153",2018-10-23 00:37:09,37.9314,-123.443,3
"154",2018-10-23 00:49:32,37.9283,-123.446,3
"155",2018-10-23 00:51:42,37.9295,-123.4456,3
"156",2018-10-23 01:01:39,37.9333,-123.4427,3
"157",2018-10-23 01:03:14,37.9342,-123.442,3
"158",2018-10-23 01:05:29,37.9356,-123.4411,3
"159",2018-10-23 01:13:36,37.9412,-123.4355,3
"160",2018-10-23 01:15:07,37.9422,-123.4339,3
"161",2018-10-23 01:29:00,37.9445,-123.4262,3
"162",2018-10-23 01:40:55,37.9474,-123.4272,3
"163",2018-10-23 01:55:24,37.9482,-123.4218,3
"164",2018-10-23 01:57:04,37.948,-123.4209,3
"165",2018-10-23 02:08:27,37.951,-123.4134,3
"166",2018-10-23 02:10:07,37.952,-123.4128,3
"167",2018-10-23 02:28:56,37.9504,-123.4094,3
"168",2018-10-23 02:31:03,37.951,-123.4096,3
"169",2018-10-23 02:41:29,37.9563,-123.408,3
"170",2018-10-23 02:44:00,37.957,-123.4069,3
"171",2018-10-23 02:46:04,37.9582,-123.4073,3
"172",2018-10-23 02:54:19,37.9624,-123.4138,3
"173",2018-10-23 02:56:08,37.9626,-123.4153,3
"174",2018-10-23 03:06:06,37.9668,-123.4232,3
"175",2018-10-23 03:08:00,37.9677,-123.4247,3
"176",2018-10-23 03:18:27,37.9733,-123.43,3
"177",2018-10-23 03:20:14,37.9746,-123.4313,3
"178",2018-10-23 03:30:57,37.9788,-123.4317,3
"179",2018-10-23 03:36:01,37.9803,-123.4316,3
"180",2018-10-23 03:47:55,37.9831,-123.4264,3
"181",2018-10-23 04:00:05,37.9894,-123.4265,3
"182",2018-10-23 04:02:05,37.9904,-123.4257,3
"183",2018-10-23 04:11:12,37.9945,-123.4245,3
"184",2018-10-23 04:13:09,37.9951,-123.4245,3
"185",2018-10-23 04:34:31,38.0004,-123.4188,3
"186",2018-10-23 04:36:07,38.0013,-123.4181,3
"187",2018-10-23 04:47:42,38.007,-123.4169,3
"188",2018-10-23 04:58:16,38.0126,-123.4159,3
"189",2018-10-23 05:25:08,38.0188,-123.4241,3
"190",2018-10-23 06:05:08,38.0196,-123.4177,3
"191",2018-10-23 06:35:09,38.0129,-123.4278,3
"192",2018-10-23 06:36:58,38.0123,-123.429,3
"193",2018-10-23 07:07:48,38.001,-123.4398,3
"194",2018-10-23 07:55:01,37.9873,-123.4408,3
"195",2018-10-23 08:18:54,37.9907,-123.442,3
"196",2018-10-23 08:23:19,37.9913,-123.4417,3
"197",2018-10-23 08:55:02,37.9931,-123.4364,3
"198",2018-10-23 09:07:25,37.9904,-123.4363,3
"199",2018-10-23 09:15:34,37.9886,-123.4369,3
"200",2018-10-23 09:26:34,37.9858,-123.4408,3
"201",2018-10-23 09:30:43,37.9844,-123.4422,3
"202",2018-10-23 09:37:01,37.9825,-123.4443,3
"203",2018-10-23 09:50:42,37.9807,-123.4504,3
"204",2018-10-23 10:01:15,37.9802,-123.4532,3
"205",2018-10-23 10:15:37,37.9817,-123.4578,3
"206",2018-10-23 10:25:51,37.9841,-123.4617,3
"207",2018-10-23 11:15:46,37.9914,-123.4484,3
"208",2018-10-23 11:25:47,37.9895,-123.446,3
"209",2018-10-23 12:09:03,37.9751,-123.4507,3
"210",2018-10-23 12:26:24,37.9706,-123.4476,3
"211",2018-10-23 12:38:27,37.9693,-123.4423,3
"212",2018-10-23 12:40:10,37.9685,-123.4411,3
"213",2018-10-23 13:02:45,37.9614,-123.436,3
"214",2018-10-23 13:19:57,37.9651,-123.4267,3
"215",2018-10-23 13:35:15,37.9701,-123.4204,3
"216",2018-10-23 14:10:32,37.976,-123.4447,3
"217",2018-10-23 14:23:13,37.976,-123.4474,3
"218",2018-10-23 14:40:16,37.9821,-123.4526,3
"219",2018-10-23 14:42:05,37.9853,-123.4505,3
"220",2018-10-23 14:59:25,37.9803,-123.4524,3
"221",2018-10-23 15:01:54,37.9799,-123.4512,3
"222",2018-10-23 15:17:24,37.9736,-123.4493,3
"223",2018-10-23 15:19:04,37.9725,-123.4483,3
"224",2018-10-23 15:21:00,37.9724,-123.4478,3
"225",2018-10-23 15:34:20,37.978,-123.451,3
"226",2018-10-23 15:35:58,37.9804,-123.4529,3
"227",2018-10-23 15:45:04,37.9852,-123.4562,3
"228",2018-10-23 15:47:15,37.9874,-123.4586,3
"229",2018-10-23 16:03:54,37.9934,-123.4691,3
"230",2018-10-23 16:07:58,37.9963,-123.4693,3
"231",2018-10-23 16:23:29,38.0045,-123.4785,3
"232",2018-10-23 16:26:58,38.0049,-123.4801,3
"233",2018-10-23 16:40:38,38.009,-123.4908,3
"234",2018-10-23 16:42:12,38.0092,-123.4921,3
"235",2018-10-23 16:44:22,38.0096,-123.493,3
"236",2018-10-23 16:59:24,38.0203,-123.4983,3
"237",2018-10-23 17:04:09,38.0219,-123.4984,3
"238",2018-10-23 17:20:27,38.0251,-123.5001,3
"239",2018-10-23 17:21:58,38.0251,-123.499,3
"240",2018-10-23 17:23:59,38.0244,-123.4997,3
"241",2018-10-23 17:37:35,38.0242,-123.5059,3
"242",2018-10-23 17:39:04,38.0245,-123.5049,3
"243",2018-10-23 17:41:01,38.0237,-123.5052,3
"244",2018-10-23 17:54:03,38.026,-123.5065,3
"245",2018-10-23 18:09:29,38.0239,-123.506,3
"246",2018-10-23 18:11:02,38.0249,-123.5057,3
"247",2018-10-23 18:25:23,38.0231,-123.5078,3
"248",2018-10-23 18:27:27,38.0223,-123.5089,3
"249",2018-10-23 18:41:24,38.0271,-123.5082,3
"250",2018-10-23 18:43:11,38.0266,-123.5066,3
"251",2018-10-23 18:45:00,38.0261,-123.5075,3
"252",2018-10-23 18:59:13,38.0218,-123.508,3
"253",2018-10-23 19:03:11,38.0224,-123.5086,3
"254",2018-10-23 19:16:48,38.0293,-123.5095,3
"255",2018-10-23 19:19:02,38.0309,-123.5097,3
"256",2018-10-23 19:31:00,38.0327,-123.512,3
"257",2018-10-23 19:45:34,38.0273,-123.5072,3
"258",2018-10-23 20:02:19,38.0315,-123.5139,3
"259",2018-10-23 20:04:03,38.033,-123.5145,3
"260",2018-10-23 20:06:19,38.0346,-123.5151,3
"261",2018-10-23 20:15:49,38.0416,-123.5181,3
"262",2018-10-23 20:17:58,38.043,-123.5176,3
"263",2018-10-23 20:32:24,38.0528,-123.5218,3
"264",2018-10-23 20:34:37,38.0517,-123.5216,3
"265",2018-10-23 20:38:41,38.0507,-123.523,3
"266",2018-10-23 20:51:18,38.0444,-123.5187,3
"267",2018-10-23 20:53:01,38.0435,-123.5181,3
"268",2018-10-23 20:55:10,38.0427,-123.5176,3
"269",2018-10-23 21:07:28,38.0335,-123.5153,3
"270",2018-10-23 21:11:03,38.0332,-123.5145,3
"271",2018-10-23 21:22:36,38.0293,-123.5099,3
"272",2018-10-23 21:24:05,38.0285,-123.5099,3
"273",2018-10-23 21:26:12,38.027,-123.5094,3
"274",2018-10-23 21:36:13,38.0181,-123.5025,3
"275",2018-10-23 21:38:12,38.0168,-123.5015,3
"276",2018-10-23 21:40:07,38.0157,-123.5012,3
"277",2018-10-23 21:42:15,38.0145,-123.4997,3
"278",2018-10-23 21:51:55,38.0095,-123.489,3
"279",2018-10-23 21:56:03,38.0094,-123.4874,3
"280",2018-10-23 22:09:22,38.0051,-123.4816,3
"281",2018-10-23 22:28:02,38.0057,-123.4878,3
"282",2018-10-23 22:44:04,38.0054,-123.485,3
"283",2018-10-23 22:48:44,38.0051,-123.4823,3
"284",2018-10-23 23:01:46,38.0022,-123.478,3
"285",2018-10-23 23:16:39,37.9983,-123.4729,3
"286",2018-10-23 23:32:06,37.9921,-123.4671,3
"287",2018-10-23 23:46:17,37.9879,-123.4626,3
"288",2018-10-23 23:49:04,37.986,-123.4613,3
"289",2018-10-24 00:01:02,37.9819,-123.452,3
"290",2018-10-24 00:02:59,37.981,-123.4509,3
"291",2018-10-24 00:31:16,37.9649,-123.4393,3
"292",2018-10-24 00:44:35,37.9543,-123.436,3
"293",2018-10-24 00:56:42,37.9476,-123.4349,3
"294",2018-10-24 01:14:11,37.9633,-123.44,3
"295",2018-10-24 01:16:37,37.9646,-123.4405,3
"296",2018-10-24 01:27:35,37.9711,-123.4399,3
"297",2018-10-24 01:39:11,37.9786,-123.4464,3
"298",2018-10-24 01:43:06,37.9807,-123.4471,3
"299",2018-10-24 01:53:58,37.9873,-123.4573,3
"300",2018-10-24 01:56:35,37.9883,-123.4589,3
"301",2018-10-24 02:09:26,37.9961,-123.4672,3
"302",2018-10-24 02:20:45,38.0033,-123.4716,3
"303",2018-10-24 02:54:20,38.0141,-123.4905,3
"304",2018-10-24 03:03:35,38.0172,-123.4959,3
"305",2018-10-24 03:05:29,38.0183,-123.4954,3
"306",2018-10-24 03:23:52,38.0274,-123.4989,3
"307",2018-10-24 03:44:34,38.0375,-123.4863,3
"308",2018-10-24 03:46:47,38.0384,-123.4844,3
"309",2018-10-24 03:57:26,38.0412,-123.4783,3
"310",2018-10-24 03:59:03,38.0416,-123.4774,3
"311",2018-10-24 04:07:05,38.0422,-123.4735,3
"312",2018-10-24 04:17:38,38.0448,-123.4708,3
"313",2018-10-24 04:18:59,38.0448,-123.4702,3
"314",2018-10-24 04:36:49,38.0474,-123.4629,3
"315",2018-10-24 04:58:50,38.0545,-123.4574,3
"316",2018-10-24 05:11:15,38.0586,-123.4514,3
"317",2018-10-24 05:22:32,38.0622,-123.4454,3
"318",2018-10-24 05:40:07,38.0724,-123.4399,3
"319",2018-10-24 06:06:07,38.0756,-123.4417,3
"320",2018-10-24 06:15:03,38.0776,-123.4465,3
"321",2018-10-24 06:21:56,38.0785,-123.4484,3
"322",2018-10-24 06:49:12,38.08,-123.4628,3
"323",2018-10-24 07:13:20,38.0836,-123.4747,3
"324",2018-10-24 07:24:05,38.0841,-123.4799,3
"325",2018-10-24 07:44:45,38.083,-123.4885,3
"326",2018-10-24 07:59:02,38.077,-123.4899,3
"327",2018-10-24 08:00:58,38.0757,-123.4886,3
"328",2018-10-24 08:16:05,38.0703,-123.4918,3
"329",2018-10-24 08:26:39,38.0669,-123.5034,3
"330",2018-10-24 08:27:59,38.0673,-123.5044,3
"331",2018-10-24 08:44:21,38.0606,-123.507,3
"332",2018-10-24 08:51:14,38.0587,-123.5105,3
"333",2018-10-24 09:05:11,38.0603,-123.5225,3
"334",2018-10-24 09:06:59,38.0607,-123.5238,3
"335",2018-10-24 09:11:07,38.0615,-123.5237,3
"336",2018-10-24 09:17:56,38.0615,-123.5215,3
"337",2018-10-24 09:35:35,38.0601,-123.5144,3
"338",2018-10-24 10:17:55,38.0462,-123.5062,3
"339",2018-10-24 11:10:20,38.042,-123.4919,3
"340",2018-10-24 11:26:19,38.0394,-123.4932,3
"341",2018-10-24 12:13:48,38.027,-123.5052,3
"342",2018-10-24 12:28:35,38.0198,-123.503,3
"343",2018-10-24 12:40:42,38.0228,-123.5018,3
"344",2018-10-24 13:11:00,38.0206,-123.5109,3
"345",2018-10-24 13:26:57,38.0164,-123.4998,3
"346",2018-10-24 13:29:04,38.0154,-123.4991,3
"347",2018-10-24 13:53:43,38.0165,-123.4941,3
"348",2018-10-24 14:08:18,38.0221,-123.4995,3
"349",2018-10-24 14:27:21,38.0266,-123.505,3
"350",2018-10-24 14:29:06,38.0262,-123.5055,3
"351",2018-10-24 14:31:11,38.027,-123.5057,3
"352",2018-10-24 14:44:39,38.0323,-123.5103,3
"353",2018-10-24 15:05:44,38.0207,-123.5034,3
"354",2018-10-24 15:09:00,38.02,-123.5028,3
"355",2018-10-24 15:23:50,38.0147,-123.4973,3
"356",2018-10-24 15:27:20,38.0151,-123.4963,3
"357",2018-10-24 15:47:16,38.019,-123.492,3
"358",2018-10-24 15:49:14,38.019,-123.4911,3
"359",2018-10-24 16:03:47,38.0173,-123.4899,3
"360",2018-10-24 16:06:10,38.0181,-123.4905,3
"361",2018-10-24 16:23:08,38.0156,-123.4912,3
"362",2018-10-24 16:38:53,38.0141,-123.4974,3
"363",2018-10-24 16:53:39,38.0152,-123.4976,3
"364",2018-10-24 16:56:06,38.0142,-123.4961,3
"365",2018-10-24 17:14:13,38.0059,-123.489,3
"366",2018-10-24 17:16:08,38.0066,-123.4904,3
"367",2018-10-24 17:31:34,38.0152,-123.4985,3
"368",2018-10-24 17:45:22,38.016,-123.4993,3
"369",2018-10-24 17:46:58,38.0168,-123.4998,3
"370",2018-10-24 18:00:35,38.0242,-123.5082,3
"371",2018-10-24 18:04:07,38.0255,-123.5078,3
"372",2018-10-24 18:17:06,38.0335,-123.5135,3
"373",2018-10-24 18:19:02,38.0337,-123.5118,3
"374",2018-10-24 18:32:13,38.0404,-123.5165,3
"375",2018-10-24 18:50:45,38.0296,-123.5098,3
"376",2018-10-24 19:07:24,38.0232,-123.5065,3
"377",2018-10-24 19:21:59,38.0178,-123.5022,3
"378",2018-10-24 19:24:00,38.0201,-123.5013,3
"379",2018-10-24 19:39:36,38.0292,-123.5092,3
"380",2018-10-24 19:42:59,38.0305,-123.5105,3
"381",2018-10-24 20:14:11,38.054,-123.5186,3
"382",2018-10-24 20:15:58,38.0553,-123.5184,3
"383",2018-10-24 20:26:26,38.0669,-123.5222,3
"384",2018-10-24 20:27:59,38.0679,-123.5215,3
"385",2018-10-24 20:43:25,38.0749,-123.5236,3
"386",2018-10-24 20:59:24,38.0773,-123.5256,3
"387",2018-10-24 21:01:09,38.0776,-123.5257,3
"388",2018-10-24 21:14:08,38.0788,-123.5233,3
"389",2018-10-24 21:29:27,38.0764,-123.5221,3
"390",2018-10-24 21:30:59,38.0771,-123.5218,3
"391",2018-10-24 21:43:45,38.0833,-123.5222,3
"392",2018-10-24 21:46:12,38.0817,-123.5229,3
"393",2018-10-24 21:59:41,38.0755,-123.5254,3
"394",2018-10-24 22:15:37,38.0786,-123.522,3
"395",2018-10-24 22:17:09,38.0793,-123.5208,3
"396",2018-10-24 22:30:11,38.0873,-123.515,3
"397",2018-10-24 22:31:59,38.0883,-123.5142,3
"398",2018-10-24 22:49:27,38.0974,-123.5035,3
"399",2018-10-24 22:51:00,38.0967,-123.5018,3
"400",2018-10-24 22:53:05,38.097,-123.4999,3
"401",2018-10-24 23:09:24,38.1059,-123.4923,3
"402",2018-10-24 23:14:09,38.1057,-123.488,3
"403",2018-10-24 23:16:31,38.1054,-123.4857,3
"404",2018-10-24 23:20:09,38.106,-123.4822,3
"405",2018-10-24 23:34:03,38.1109,-123.4698,3
"406",2018-10-24 23:36:43,38.1091,-123.4681,3
"407",2018-10-24 23:47:07,38.1056,-123.4587,3
"408",2018-10-24 23:59:53,38.1117,-123.446,3
"409",2018-10-25 00:05:24,38.1131,-123.4428,3
"410",2018-10-25 00:08:09,38.114,-123.4406,3
"411",2018-10-25 00:44:41,38.125,-123.4196,3
"412",2018-10-25 00:55:37,38.1213,-123.4097,3
"413",2018-10-25 00:57:12,38.1211,-123.4076,3
"414",2018-10-25 01:12:51,38.1214,-123.4075,3
"415",2018-10-25 01:31:56,38.118,-123.4034,3
"416",2018-10-25 01:34:04,38.1179,-123.4043,3
"417",2018-10-25 01:45:06,38.1144,-123.4034,3
"418",2018-10-25 01:47:02,38.1138,-123.4014,3
"419",2018-10-25 01:49:01,38.1138,-123.3994,3
"420",2018-10-25 02:05:13,38.1117,-123.3856,3
"421",2018-10-25 02:06:58,38.1121,-123.3831,3
"422",2018-10-25 02:16:02,38.1142,-123.3665,3
"423",2018-10-25 02:20:26,38.1151,-123.3588,3
"424",2018-10-25 02:26:53,38.115,-123.3502,3
"425",2018-10-25 02:34:15,38.1139,-123.3403,3
"426",2018-10-25 02:42:51,38.1129,-123.3304,3
"427",2018-10-25 02:55:01,38.1148,-123.3182,3
"428",2018-10-25 03:05:13,38.1164,-123.3102,3
"429",2018-10-25 03:16:58,38.1206,-123.3038,3
"430",2018-10-25 03:28:19,38.1241,-123.2991,3
"431",2018-10-25 03:37:22,38.1266,-123.2936,3
"432",2018-10-25 04:21:21,38.1407,-123.2911,3
"433",2018-10-25 04:28:29,38.1433,-123.2909,3
"434",2018-10-25 04:47:44,38.149,-123.2859,3
"435",2018-10-25 04:54:38,38.1513,-123.2869,3
"436",2018-10-25 05:00:29,38.1534,-123.2883,3
"437",2018-10-25 05:09:14,38.157,-123.2894,3
"438",2018-10-25 05:17:12,38.1589,-123.2909,3
"439",2018-10-25 05:31:03,38.1642,-123.2919,3
"440",2018-10-25 05:42:20,38.1671,-123.2879,3
"441",2018-10-25 05:52:37,38.17,-123.2867,3
"442",2018-10-25 05:54:00,38.1706,-123.2878,3
"443",2018-10-25 06:04:39,38.1737,-123.2908,3
"444",2018-10-25 06:10:46,38.1754,-123.2931,3
"445",2018-10-25 06:39:27,38.1833,-123.3011,3
"446",2018-10-25 06:47:27,38.185,-123.2981,3
"447",2018-10-25 07:42:28,38.2,-123.3279,3
"448",2018-10-25 08:14:27,38.2017,-123.3479,3
"449",2018-10-25 08:16:20,38.2012,-123.3484,3
"450",2018-10-25 08:29:35,38.1968,-123.3569,3
"451",2018-10-25 08:31:17,38.1962,-123.3586,3
"452",2018-10-25 08:40:18,38.1932,-123.3646,3
"453",2018-10-25 08:44:21,38.1929,-123.3679,3
"454",2018-10-25 08:46:03,38.1923,-123.3691,3
"455",2018-10-25 09:11:48,38.2051,-123.3763,3
"456",2018-10-25 09:21:00,38.2081,-123.3755,3
"457",2018-10-25 09:46:39,38.2152,-123.3787,3
"458",2018-10-25 09:56:41,38.2169,-123.3849,3
"459",2018-10-25 10:07:54,38.2171,-123.3904,3
"460",2018-10-25 10:19:59,38.2191,-123.3957,3
"461",2018-10-25 10:33:13,38.223,-123.4001,3
"462",2018-10-25 10:34:59,38.2231,-123.4016,3
"463",2018-10-25 10:45:14,38.2255,-123.4011,3
"464",2018-10-25 10:57:11,38.2299,-123.3969,3
"465",2018-10-25 11:08:41,38.2328,-123.3916,3
"466",2018-10-25 11:26:13,38.2386,-123.388,3
"467",2018-10-25 11:50:41,38.2476,-123.4006,3
"468",2018-10-25 12:24:01,38.2594,-123.4104,3
"469",2018-10-25 12:27:07,38.2607,-123.4111,3
"470",2018-10-25 12:34:26,38.2669,-123.408,3
"471",2018-10-25 12:43:01,38.2729,-123.4013,3
"472",2018-10-25 13:01:36,38.2733,-123.4069,3
"473",2018-10-25 13:03:01,38.2736,-123.4097,3
"474",2018-10-25 13:14:39,38.2735,-123.4168,3
"475",2018-10-25 13:16:00,38.2741,-123.4178,3
"476",2018-10-25 13:32:07,38.2831,-123.4215,3
"477",2018-10-25 13:49:06,38.2938,-123.4227,3
"478",2018-10-25 13:55:47,38.2969,-123.4223,3
"479",2018-10-25 14:04:33,38.3007,-123.4284,3
"480",2018-10-25 14:06:04,38.3015,-123.4295,3
"481",2018-10-25 14:16:44,38.3065,-123.4391,3
"482",2018-10-25 14:20:55,38.3089,-123.4411,3
"483",2018-10-25 14:40:07,38.3171,-123.4562,3
"484",2018-10-25 14:46:44,38.3204,-123.4601,3
